time;LAT;LON;GSPEED;CRS
86.214;170.62698907312006;41.155841855332255;30.779999999999998;-1.0108963636363641
86.356;169.07805809844285;42.37898875307292;30.779999999999998;-1.0255307272727279
86.46;168.03415419254452;43.16847217781469;30.671999999999997;-1.0281632727272723
86.56;166.9750632001087;43.94961464498192;30.275999999999996;-1.0545838181818186
86.661;165.9159721620381;44.73075722437352;30.203999999999997;-1.0604341818181813
86.76;164.8506602132693;45.488732270896435;30.168;-1.0630423636363637
86.865;163.7732716044411;46.24995017424226;29.88;-1.0977347272727271
87.069;161.5363381076604;47.70751329977065;29.627999999999997;-1.142789454545455
87.181;160.3978360099718;48.385789167601615;29.555999999999997;-1.180475636363636
87.276;159.2441467922181;49.055724046658725;29.339999999999996;-1.206454727272727
87.381;158.0538625260815;49.68580920994282;29.232;-1.2255849090909092
87.476;156.85424687620252;50.28114295005798;29.159999999999997;-1.2807352727272732
87.575;155.6211465978995;50.848210773896426;29.159999999999997;-1.2807352727272732
87.673;154.3604174312204;51.36060223868117;28.944;-1.387077090909091
87.78;153.07516980543733;51.829901160206646;28.944;-1.4398554545454545
87.882;151.77748033963144;52.252864762209356;28.764;-1.5008787272727278
87.983;150.48839184455574;52.61142367264256;28.691999999999997;-1.5722381818181816
88.092;149.17167444247752;52.915306138340384;28.691999999999997;-1.6286503636363632
88.204;147.85459182038903;53.16961046680808;28.511999999999997;-1.7096412727272723
88.342;145.90842904057354;53.44380374625325;28.296;-1.7647625454545453
88.445;144.61751451902092;53.55447190999985;27.935999999999996;-1.8731579999999999
88.544;143.34142186492682;53.623902956489474;27.72;-1.9276743636363636
88.957;138.5025608241558;53.39566623046994;27.791999999999998;-1.9833136363636361
89.055;137.35510501544923;53.269108241423965;26.747999999999998;-2.171567272727273
89.169;136.24662439059466;53.09482758399099;26.567999999999998;-2.2457316363636366
89.264;135.1981618013233;52.85475488938391;26.279999999999998;-2.2737521818181814
89.365;134.1980057246983;52.60171108925715;25.991999999999997;-2.350261818181818
89.46;133.21267159748822;52.30743011739105;25.451999999999998;-2.3759123636363637
89.565;132.30876348540187;51.97886593500152;25.163999999999998;-2.428364727272727
89.665;131.45590725261718;51.5993363331072;24.912;-2.5279461818181814
89.769;130.64824714604765;51.19525178242475;24.587999999999997;-2.5759936363636364
89.871;129.89474937692285;50.75178568344563;24.119999999999997;-2.6180643636363636
